id,pr_number,requester_id,department,request_date,status,description,created_at
2ced23fa-c5dd-414a-8cca-40de20e50110,PR-00137,877a5c2c-1c04-4e0e-b21a-cef5eda8d97f,Sales,2025-10-04,Approved,Requisition for office supplies,2026-02-23 10:54:51.777701
8aa93ca9-608c-4d03-88d9-920750c60d04,PR-00138,ec6961cd-8d1f-40b3-9ca2-8788eedb7a4a,Marketing,2025-01-18,Pending,Requisition for raw materials,2026-02-23 10:54:51.777756
903e3f70-f165-4c62-8eb4-3466c6c4d2f4,PR-00139,a3dc6d64-2521-4735-8eba-fedb77f76c27,Operations,2024-02-03,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.777766
e4806c0c-a8bb-4fc7-b8fa-e2305198106f,PR-00140,11bcd081-8e1d-40dc-aaca-006a85c4ec9a,Operations,2024-09-02,Approved,Requisition for safety gear,2026-02-23 10:54:51.777819
9601a069-9a68-4ab2-be74-be3567f710d1,PR-00141,05216a4c-95d5-4db6-9892-7301309dcd5a,Sales,2024-11-20,Approved,Requisition for IT equipment,2026-02-23 10:54:51.777886
98cefb87-6bdf-48b0-8c6b-6b97df9ea9b0,PR-00142,a1b8d0bb-5c83-4a28-8749-631b96fca46c,Legal,2025-08-29,Draft,Requisition for raw materials,2026-02-23 10:54:51.777954
d1f96c71-9b7d-46bf-b8f5-ce571d22ed2a,PR-00143,b2c508fa-949c-42d7-b762-55fb6b6c4034,IT,2024-12-12,Pending,Requisition for office supplies,2026-02-23 10:54:51.777964
5b75d68d-ae38-44a1-ba9d-c2dde28fbb2e,PR-00144,6c9f29c5-5d5b-4a5d-afd0-14ab8be91abf,Engineering,2025-07-14,Approved,Requisition for raw materials,2026-02-23 10:54:51.777975
a229aaba-3e93-4c08-b0e8-3ee9c0eb34d5,PR-00145,1b995d09-0776-4717-ba72-c9585f7c675b,Sales,2024-10-31,Approved,Requisition for office supplies,2026-02-23 10:54:51.778075
a7e83a8a-5d5c-431b-a10d-b0493a221ff2,PR-00146,951a886e-c227-4138-8a05-2fef2f24c2d2,Procurement,2025-04-05,Approved,Requisition for raw materials,2026-02-23 10:54:51.778121
946f8f6e-6cf2-4494-b772-52d6355e3d23,PR-00147,1561326f-1d26-4dfb-a412-086919c9419d,Finance,2025-12-10,Approved,Requisition for office supplies,2026-02-23 10:54:51.778152
f16188c9-d990-424e-9734-efe01673d1f1,PR-00148,0e26b1d2-8b1b-4bd8-a9de-dfbcc5d6c82a,Operations,2024-04-25,Approved,Requisition for safety gear,2026-02-23 10:54:51.778198
db38fc26-f57e-4092-aa94-85ca6ae57c8b,PR-00149,dfe7b245-4429-4631-a091-df7c518f56b0,Operations,2025-03-24,Pending,Requisition for safety gear,2026-02-23 10:54:51.778240
f99c09a0-766d-4268-9349-30d39c238544,PR-00150,49eac2f0-7e4e-450f-9b47-46f89fa57a5d,Sales,2025-04-23,Pending,Requisition for office supplies,2026-02-23 10:54:51.778251
37a4ce5d-103f-40f1-9724-40cd3607ab8e,PR-00151,9086ef7d-a5e7-4dc8-b2eb-614655299514,Executive,2025-10-20,Approved,Requisition for IT equipment,2026-02-23 10:54:51.778261
2e497bba-f11e-4542-b7b7-b34fedb55324,PR-00152,9086ef7d-a5e7-4dc8-b2eb-614655299514,IT,2025-09-09,Draft,Requisition for safety gear,2026-02-23 10:54:51.778290
3a203104-5f73-4101-bda5-66f4febcb929,PR-00153,b8de5a6c-44c0-49f6-bdbd-365c949577ba,Engineering,2024-12-13,Approved,Requisition for IT equipment,2026-02-23 10:54:51.778300
4b219bfd-0b21-47c7-ae95-396d4280b302,PR-00154,49eac2f0-7e4e-450f-9b47-46f89fa57a5d,Executive,2024-06-19,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.778348
0a8784d2-15d7-47e4-a147-8acec84ad1e3,PR-00155,edbb45c5-189f-4783-80a1-1d21a949775a,Operations,2024-11-22,Rejected,Requisition for IT equipment,2026-02-23 10:54:51.778359
f52b109b-3faf-4954-b723-a9c87a747e59,PR-00156,c2cea9ec-7da0-48f3-95d2-4041a87e3fe7,HR,2025-05-21,Pending,Requisition for office supplies,2026-02-23 10:54:51.778368
f7a9440c-f877-4970-977a-55cf10daf2f3,PR-00157,288a1981-186a-44c0-963d-fe87d0d3e1c4,IT,2024-01-28,Pending,Requisition for raw materials,2026-02-23 10:54:51.778383
f7fa0251-6827-4d2a-bd06-7b3fbac88bdd,PR-00158,3e057cef-fddd-4b26-825b-4bdf15b4dfc2,HR,2025-03-06,Approved,Requisition for office supplies,2026-02-23 10:54:51.778394
074798ea-1c0b-4aea-89e1-1a841eb4d23b,PR-00159,66dfa22d-9ac6-4646-b380-b10d730619c6,Executive,2025-12-08,Approved,Requisition for IT equipment,2026-02-23 10:54:51.778449
8ff40490-9bb8-4e5a-99f4-a009607d568f,PR-00160,182d5d7c-f5ea-4353-a6be-af62cc5a9387,Legal,2024-03-02,Approved,Requisition for raw materials,2026-02-23 10:54:51.778488
2151260b-24db-4e5a-8875-c98df9642903,PR-00161,761b9383-a22e-429c-b7fa-cba143af59ba,Marketing,2024-09-27,Approved,Requisition for raw materials,2026-02-23 10:54:51.778542
b4a417e8-adb1-4c2f-8dd5-d3ad477a5e48,PR-00162,f425c095-0e0b-427a-9a01-773901b2fe8b,IT,2025-04-17,Approved,Requisition for raw materials,2026-02-23 10:54:51.778582
9acf5be1-f3e4-45ed-80f8-cc995287b77f,PR-00163,a1c5850c-1d05-4251-b6e4-fd55662f8895,Engineering,2024-03-31,Pending,Requisition for raw materials,2026-02-23 10:54:51.778647
7cbd355c-2cf7-4a8a-b470-0044e2561bc6,PR-00164,28cb13d0-4c3a-4891-8517-b2200fe8c0c0,Legal,2024-10-14,Rejected,Requisition for office supplies,2026-02-23 10:54:51.778661
729eaf81-cbd8-457d-85c7-cd1e06424e55,PR-00165,311c93e6-cbbe-44cc-ab78-18ec527f6743,Sales,2025-04-14,Approved,Requisition for raw materials,2026-02-23 10:54:51.778671
a5bcd449-d340-4261-acd7-ab40898c9398,PR-00166,9086ef7d-a5e7-4dc8-b2eb-614655299514,IT,2025-09-11,Rejected,Requisition for office supplies,2026-02-23 10:54:51.778724
d1f86233-0f50-4a11-a918-4365cd13dc34,PR-00167,be8b92fe-3b10-49ea-9287-1f95a46814ea,Legal,2024-01-06,Rejected,Requisition for IT equipment,2026-02-23 10:54:51.778735
096f7abb-ba1f-4abd-a5c3-9c8a2e9a328a,PR-00168,96049166-34cc-443f-9619-31e6cad7bfe1,HR,2024-06-25,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.778753
87344272-f934-4081-a448-a9722cf2661e,PR-00169,14afa235-901f-4e4d-95bf-a99a463cc548,Marketing,2024-07-04,Approved,Requisition for safety gear,2026-02-23 10:54:51.778815
db5ef3a0-84eb-4c77-a768-952c4da1bd2a,PR-00170,48b4f51b-78a9-483a-bd66-8342f857c878,Finance,2024-09-06,Approved,Requisition for office supplies,2026-02-23 10:54:51.778880
1ad2d2ec-b4df-49b4-aa22-eb1e3a9f827f,PR-00171,47acf5aa-4994-489f-8401-74b596d8d78d,Legal,2024-03-25,Approved,Requisition for safety gear,2026-02-23 10:54:51.778910
2ba60226-4d30-4f14-8b73-8cc9e3fc2564,PR-00172,1f024d78-c38e-4783-a344-04db3d2585df,IT,2025-04-04,Rejected,Requisition for office supplies,2026-02-23 10:54:51.778953
58d44190-1356-4d50-b3a5-799d6b62a8e4,PR-00173,87f64f8d-b65f-440e-ad22-dc2e0e26944f,HR,2024-03-12,Approved,Requisition for safety gear,2026-02-23 10:54:51.778965
758a6294-eea2-48c5-aa90-fd5f0b60edd3,PR-00174,79d02cd6-dbee-4ae7-bceb-ab82ff6d23c7,HR,2024-02-10,Approved,Requisition for office supplies,2026-02-23 10:54:51.779003
bbc3d69a-b747-4113-a217-e45c0159e65d,PR-00175,0440672d-b5b4-483f-a959-f5433ae934c2,Sales,2025-02-22,Pending,Requisition for office supplies,2026-02-23 10:54:51.779084
18be7daa-365b-42cc-9e86-7d8b8d46e36b,PR-00176,13f74086-e15f-479b-aa48-73d5d60e788b,Operations,2025-09-04,Draft,Requisition for maintenance parts,2026-02-23 10:54:51.779101
e263d1fa-9c7f-44ba-9546-c1024ff618a3,PR-00177,a0907a8d-bbd3-4029-8b63-18b3ff63432c,Legal,2024-03-08,Pending,Requisition for IT equipment,2026-02-23 10:54:51.779111
2fb6eca8-9dca-47f2-82d2-443c56e078c6,PR-00178,b625cdfd-24a0-4f5a-b441-ed3c8ac1268f,Legal,2024-04-05,Approved,Requisition for IT equipment,2026-02-23 10:54:51.779121
d5df8e62-dc7b-4571-b738-73985529ebf8,PR-00179,39298160-e0b1-4374-b99c-417eb5ad876d,Operations,2024-11-04,Pending,Requisition for IT equipment,2026-02-23 10:54:51.779160
3fb0bf1d-04f5-4990-a7c0-918becf4cf68,PR-00180,a1c5850c-1d05-4251-b6e4-fd55662f8895,Legal,2025-05-06,Draft,Requisition for raw materials,2026-02-23 10:54:51.779170
85535688-0cf6-4cd6-b713-a24b903724a4,PR-00181,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,Sales,2025-07-18,Approved,Requisition for IT equipment,2026-02-23 10:54:51.779179
ed6ab6f6-d0ac-4a8f-91c3-7b958afef5d4,PR-00182,b8de5a6c-44c0-49f6-bdbd-365c949577ba,Executive,2025-04-07,Draft,Requisition for maintenance parts,2026-02-23 10:54:51.779209
f5ddb5c3-7297-46f4-8132-a98e42704c88,PR-00183,2a3d5924-8a1e-4757-a2cc-0868d910a0d5,Legal,2024-01-17,Rejected,Requisition for maintenance parts,2026-02-23 10:54:51.779219
78172615-d359-4d5d-ac3b-6312f80ac5da,PR-00184,288a1981-186a-44c0-963d-fe87d0d3e1c4,HR,2024-04-12,Pending,Requisition for safety gear,2026-02-23 10:54:51.779228
d2064385-3540-4d24-be9f-4af5107d7432,PR-00185,13f74086-e15f-479b-aa48-73d5d60e788b,Marketing,2025-09-24,Approved,Requisition for safety gear,2026-02-23 10:54:51.779238
ab74057f-0305-4b76-a5b6-669786b70e5d,PR-00186,877a5c2c-1c04-4e0e-b21a-cef5eda8d97f,Sales,2024-09-22,Pending,Requisition for safety gear,2026-02-23 10:54:51.779301
b7e75c0d-bb21-42ad-98fe-4c8e3358c0f5,PR-00187,be8b92fe-3b10-49ea-9287-1f95a46814ea,Sales,2024-09-05,Rejected,Requisition for safety gear,2026-02-23 10:54:51.779313
47b6351a-4455-4e90-b2d3-60db42465cce,PR-00188,e025cf83-1169-4cf0-a84c-f838f6987536,IT,2024-09-06,Approved,Requisition for raw materials,2026-02-23 10:54:51.779323
b556f94f-8dc3-4438-8f08-16830a32d231,PR-00189,48b4f51b-78a9-483a-bd66-8342f857c878,Finance,2024-10-12,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.779452
5640e2d7-9766-41ad-895a-86daf2b87e67,PR-00190,79d02cd6-dbee-4ae7-bceb-ab82ff6d23c7,Executive,2025-12-16,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.779496
aff057ff-4925-4167-b635-ff550f897bcb,PR-00191,ec6961cd-8d1f-40b3-9ca2-8788eedb7a4a,Sales,2024-04-23,Rejected,Requisition for safety gear,2026-02-23 10:54:51.779507
fcdc37a7-0f11-48dd-ae76-c1149cb46002,PR-00192,f425c095-0e0b-427a-9a01-773901b2fe8b,Engineering,2025-09-19,Approved,Requisition for IT equipment,2026-02-23 10:54:51.779516
dad71854-e589-4de8-843a-26ef632f1bcf,PR-00193,f425c095-0e0b-427a-9a01-773901b2fe8b,Sales,2025-11-15,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.779576
1cc59018-d09a-4ea3-92b6-5e2aaa5e8897,PR-00194,ff57854e-5869-4d57-a3cc-507538ef6f24,HR,2025-11-16,Approved,Requisition for IT equipment,2026-02-23 10:54:51.779586
f6c98325-0353-4433-9f73-3cf14546c64e,PR-00195,e0ac1ea6-2139-4814-aed7-8e6908734903,Sales,2024-09-22,Draft,Requisition for raw materials,2026-02-23 10:54:51.779645
38a02ece-6805-420e-8544-108fe888247a,PR-00196,7b36f4d5-f017-4523-af22-d6ce2a58ddad,Operations,2025-06-13,Approved,Requisition for raw materials,2026-02-23 10:54:51.779658
63192fb0-dfe2-45fb-b795-521b0796e704,PR-00197,fd5fdf81-55b1-4f69-8f12-046f3bfd8b77,Marketing,2024-04-16,Draft,Requisition for raw materials,2026-02-23 10:54:51.779702
cdc6c65d-bbbe-46e5-b1fd-0711bfc89440,PR-00198,8b098815-6d19-4b98-989d-5cd3d0ca32c8,Sales,2025-03-06,Approved,Requisition for raw materials,2026-02-23 10:54:51.779712
1d124ecb-f630-4913-b444-d143e780dd5f,PR-00199,c2cea9ec-7da0-48f3-95d2-4041a87e3fe7,IT,2025-02-09,Approved,Requisition for safety gear,2026-02-23 10:54:51.779750
084d0adc-d4bb-4929-81ed-74e630b8be14,PR-00200,e94359ce-c9e0-4942-af64-a6658207f759,Procurement,2024-03-07,Pending,Requisition for raw materials,2026-02-23 10:54:51.779795
257e5425-bc88-4c2a-8a30-850b011c7926,PR-00201,4abc59f0-b600-4ba4-8c62-552f43ab38c7,Marketing,2025-12-25,Approved,Requisition for raw materials,2026-02-23 10:54:51.779810
8f8aea64-010d-41bb-b816-632290eb6ecd,PR-00202,b0c1b232-c596-4d15-a02e-8a88bdc299e1,HR,2025-08-23,Approved,Requisition for office supplies,2026-02-23 10:54:51.779848
30910b42-2c1a-4334-b0fe-8c747a5a2485,PR-00203,1f024d78-c38e-4783-a344-04db3d2585df,Procurement,2025-01-27,Pending,Requisition for raw materials,2026-02-23 10:54:51.779911
c68cbcd5-5f75-465f-a1ac-ebdd16118f2e,PR-00204,f425c095-0e0b-427a-9a01-773901b2fe8b,Executive,2025-10-27,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.779920
1b8ded40-6baf-453f-a048-db1b71ae807b,PR-00205,fa5748e6-3969-42d9-a734-d67d41d569eb,IT,2024-02-21,Approved,Requisition for raw materials,2026-02-23 10:54:51.779983
9fd5cedb-fa72-4a95-8e95-56c52d861cba,PR-00206,d4e41eef-dd8a-4561-8426-35acee4f9fad,Operations,2025-09-24,Rejected,Requisition for raw materials,2026-02-23 10:54:51.780074
98892409-8761-42e5-8ce7-62a33e97e0d5,PR-00207,87f64f8d-b65f-440e-ad22-dc2e0e26944f,Legal,2024-01-21,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.780084
dc0a75cb-3996-4d53-8e17-9f843dd1852e,PR-00208,0440672d-b5b4-483f-a959-f5433ae934c2,Engineering,2024-09-20,Draft,Requisition for maintenance parts,2026-02-23 10:54:51.780130
17fcf4c6-9632-4411-a911-18385021a3b3,PR-00209,1f024d78-c38e-4783-a344-04db3d2585df,HR,2024-05-17,Approved,Requisition for office supplies,2026-02-23 10:54:51.780140
307d2572-5741-42d2-996d-d0f6bad9c23a,PR-00210,ec6961cd-8d1f-40b3-9ca2-8788eedb7a4a,IT,2024-03-27,Approved,Requisition for raw materials,2026-02-23 10:54:51.780204
cce9e739-79d2-4fa7-b7b1-5b401a70385a,PR-00211,1b995d09-0776-4717-ba72-c9585f7c675b,Procurement,2024-11-10,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.780253
1fb29a79-48b6-4b81-aec1-a109ebc68f89,PR-00212,b8de5a6c-44c0-49f6-bdbd-365c949577ba,IT,2024-06-21,Rejected,Requisition for maintenance parts,2026-02-23 10:54:51.780312
2c6f6e9f-7374-4901-8243-b4622542825e,PR-00213,ea584e6f-2059-4546-b2e5-39bf5b6d91f0,Finance,2025-03-28,Rejected,Requisition for safety gear,2026-02-23 10:54:51.780322
e59fd246-d4d8-4d52-81b3-316ef10478a8,PR-00214,ea584e6f-2059-4546-b2e5-39bf5b6d91f0,Engineering,2024-03-10,Pending,Requisition for safety gear,2026-02-23 10:54:51.780331
28b7087e-3b32-4334-b25a-b8d9de33b865,PR-00215,e025cf83-1169-4cf0-a84c-f838f6987536,IT,2024-06-02,Approved,Requisition for IT equipment,2026-02-23 10:54:51.780341
f5dd42e3-d402-49ad-8ba7-c2911bb10343,PR-00216,ae5314a1-5f6f-45dc-b898-9a56a685da93,Marketing,2025-01-02,Approved,Requisition for raw materials,2026-02-23 10:54:51.780398
5659d2d7-f576-428a-987d-b2b5b99ce236,PR-00217,2a5e54e7-d51b-49cc-8c8f-76c8a212fce0,Marketing,2024-05-27,Pending,Requisition for safety gear,2026-02-23 10:54:51.780458
2359053b-4c7a-4075-a6a0-52785aa88d7e,PR-00218,96049166-34cc-443f-9619-31e6cad7bfe1,Marketing,2024-07-20,Approved,Requisition for raw materials,2026-02-23 10:54:51.780468
77d2ad79-5921-4814-b0c2-47910fc032d6,PR-00219,48b4f51b-78a9-483a-bd66-8342f857c878,Legal,2024-08-05,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.780527
1b0f22a2-93b1-45ef-bc43-ac07801df420,PR-00220,2a3d5924-8a1e-4757-a2cc-0868d910a0d5,Marketing,2024-10-01,Approved,Requisition for IT equipment,2026-02-23 10:54:51.780556
295f72fd-8b8e-484c-a7cd-2f22db26ab03,PR-00221,e94359ce-c9e0-4942-af64-a6658207f759,Procurement,2024-03-26,Approved,Requisition for office supplies,2026-02-23 10:54:51.780584
a89275b4-c480-4e54-ae38-2671216f286e,PR-00222,059f7d32-2a53-4066-a6c0-e6010bdd4aed,Engineering,2024-03-31,Rejected,Requisition for safety gear,2026-02-23 10:54:51.780639
bb408cf3-dcb3-4da9-b9ab-d9ae8e7df2e3,PR-00223,e924e942-2636-4d55-a146-0504952bfdae,Legal,2024-12-24,Approved,Requisition for office supplies,2026-02-23 10:54:51.780648
8e0bb4af-b797-4656-9fce-89a9333e1cac,PR-00224,0440672d-b5b4-483f-a959-f5433ae934c2,Procurement,2024-11-26,Approved,Requisition for safety gear,2026-02-23 10:54:51.780676
2e4a9996-bca5-4ec0-8b07-a0ed5c6b9d9d,PR-00225,cedf4efe-8ee6-44f7-a395-15c179414c14,Engineering,2025-12-26,Approved,Requisition for raw materials,2026-02-23 10:54:51.780717
3b6494d9-bca6-476a-aef4-6eaa8e4ec209,PR-00226,61d91d7a-7705-4c5f-aa40-f5042a98b2fb,Finance,2025-04-01,Approved,Requisition for office supplies,2026-02-23 10:54:51.780754
517656ab-4fd1-4883-a1e5-b1607bce4078,PR-00227,b8de5a6c-44c0-49f6-bdbd-365c949577ba,Finance,2024-08-17,Approved,Requisition for raw materials,2026-02-23 10:54:51.780782
4d8b3d9c-8765-454a-b924-6dfb1b2e5df3,PR-00228,9a77a6cf-19e3-4b33-9fbb-d6d9e1705e3d,Procurement,2024-07-31,Pending,Requisition for IT equipment,2026-02-23 10:54:51.780819
4050ee06-3f4f-446e-8180-61d151647625,PR-00229,441a5187-a4d2-43c1-a32b-6f4df4d1e51e,Finance,2024-05-20,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.780829
32ed4399-ca6f-4402-b140-fdde608de874,PR-00230,2a5e54e7-d51b-49cc-8c8f-76c8a212fce0,HR,2024-04-12,Approved,Requisition for office supplies,2026-02-23 10:54:51.780839
ccb77558-58e1-487a-b4ba-0c63b46121cf,PR-00231,79d02cd6-dbee-4ae7-bceb-ab82ff6d23c7,Executive,2025-10-13,Pending,Requisition for raw materials,2026-02-23 10:54:51.780879
d054babc-45d1-4c52-8585-ee202b90e4b6,PR-00232,6d6a5675-4856-4e99-b9e1-4f5fef59b838,Legal,2024-09-25,Approved,Requisition for safety gear,2026-02-23 10:54:51.780888
d67f5996-dead-4542-a332-57f758ebfd03,PR-00233,941bca12-f90a-4004-a85c-792003442bc3,Legal,2024-03-20,Pending,Requisition for IT equipment,2026-02-23 10:54:51.780949
f517ecc8-0b22-4f3e-8560-1aa8f4196c69,PR-00234,b2c508fa-949c-42d7-b762-55fb6b6c4034,Procurement,2025-08-11,Rejected,Requisition for IT equipment,2026-02-23 10:54:51.780969
2e603143-39f1-4447-b538-6233875d5b3b,PR-00235,ff57854e-5869-4d57-a3cc-507538ef6f24,Sales,2025-01-08,Approved,Requisition for raw materials,2026-02-23 10:54:51.780982
7c148b26-1fa5-465e-9b00-ce67bab7bbd9,PR-00236,13f74086-e15f-479b-aa48-73d5d60e788b,HR,2025-06-23,Pending,Requisition for office supplies,2026-02-23 10:54:51.781091
964bc06f-e673-462c-8af0-51c0540beef5,PR-00237,be8b92fe-3b10-49ea-9287-1f95a46814ea,Procurement,2025-04-02,Pending,Requisition for safety gear,2026-02-23 10:54:51.781101
b01f2c11-d3c5-48a5-8a3c-5e2fcdff0483,PR-00238,a0e71fca-efa2-4ff9-a479-a407d413a74b,IT,2025-11-23,Approved,Requisition for IT equipment,2026-02-23 10:54:51.781110
42a25f3d-2ce7-4035-8138-d8f7b323303b,PR-00239,57c3747a-e1e6-4966-842c-1b75432a465b,Engineering,2025-01-21,Draft,Requisition for safety gear,2026-02-23 10:54:51.781159
cc01f0b1-13bb-4ec2-9ec8-81d2f947d983,PR-00240,09b4b3c7-5f7d-4c5c-9e3d-a7cb26571da5,Finance,2024-02-04,Approved,Requisition for IT equipment,2026-02-23 10:54:51.781168
2e569ef4-0220-4633-9d38-d32691d48b52,PR-00241,e0ac1ea6-2139-4814-aed7-8e6908734903,Legal,2024-04-02,Rejected,Requisition for raw materials,2026-02-23 10:54:51.781204
a0eb9edf-3d3b-4ac4-be28-9d6640c3ae9c,PR-00242,fa5748e6-3969-42d9-a734-d67d41d569eb,Procurement,2025-01-07,Approved,Requisition for raw materials,2026-02-23 10:54:51.781214
6a884ef2-bce0-45ba-97df-3fad8c2bc5e9,PR-00243,ec6961cd-8d1f-40b3-9ca2-8788eedb7a4a,Executive,2025-02-15,Approved,Requisition for office supplies,2026-02-23 10:54:51.781267
ebbf72fd-f672-4fe8-8963-3f27d052038b,PR-00244,4919ddc8-8997-4c0f-bee4-7fcf33afaffc,Finance,2025-11-25,Approved,Requisition for IT equipment,2026-02-23 10:54:51.781296
44bb7fc8-8aa0-4996-b28a-52e59e49f7f6,PR-00245,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,Marketing,2025-05-06,Draft,Requisition for raw materials,2026-02-23 10:54:51.781326
424406bb-f0e6-4b58-93c0-0184c436c11b,PR-00246,05216a4c-95d5-4db6-9892-7301309dcd5a,Engineering,2024-10-31,Approved,Requisition for IT equipment,2026-02-23 10:54:51.781336
f248f7de-e29e-4cc9-a1c9-1d2e6b51939e,PR-00247,09b4b3c7-5f7d-4c5c-9e3d-a7cb26571da5,Procurement,2025-12-16,Draft,Requisition for IT equipment,2026-02-23 10:54:51.781395
f9a1afae-48c7-4f7b-924c-7ed19d60cca2,PR-00248,975e0078-821c-4ac7-8308-f70a0a6fdc87,Finance,2025-12-20,Approved,Requisition for raw materials,2026-02-23 10:54:51.781410
73726973-099f-47fd-8f6a-1af9cd82eb2c,PR-00249,dfe7b245-4429-4631-a091-df7c518f56b0,IT,2024-05-04,Rejected,Requisition for maintenance parts,2026-02-23 10:54:51.781452
eac6e42a-572d-4a3e-b8c3-f166619de8d7,PR-00250,b8de5a6c-44c0-49f6-bdbd-365c949577ba,Finance,2025-10-23,Approved,Requisition for office supplies,2026-02-23 10:54:51.781462
c4d29ac1-a917-4560-80b9-4ae8f8bddb01,PR-00251,28cb13d0-4c3a-4891-8517-b2200fe8c0c0,IT,2024-06-26,Approved,Requisition for IT equipment,2026-02-23 10:54:51.781497
779ffa78-adb7-41aa-8db8-daa795b5fb1e,PR-00252,975e0078-821c-4ac7-8308-f70a0a6fdc87,Operations,2024-11-24,Approved,Requisition for safety gear,2026-02-23 10:54:51.781546
e87b28c8-0236-4292-a3a5-9c013f80aade,PR-00253,b2c508fa-949c-42d7-b762-55fb6b6c4034,IT,2024-05-19,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.781575
734c4923-25c7-4a56-98a3-58def1a3a9fd,PR-00254,41305b34-2ce5-4524-83d2-945750f27a0e,Engineering,2024-09-21,Approved,Requisition for safety gear,2026-02-23 10:54:51.781613
92fb6d0d-3d3a-44f9-ad34-1ca26d848da6,PR-00255,e94359ce-c9e0-4942-af64-a6658207f759,Engineering,2025-12-20,Approved,Requisition for office supplies,2026-02-23 10:54:51.781644
0099d6b8-d893-4cba-9de1-9ac592f4a688,PR-00256,9086ef7d-a5e7-4dc8-b2eb-614655299514,IT,2024-11-19,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.781689
86e997f4-fd95-40c1-bc22-8e432098196f,PR-00257,975e0078-821c-4ac7-8308-f70a0a6fdc87,IT,2024-06-22,Approved,Requisition for raw materials,2026-02-23 10:54:51.781757
102440dd-2928-4c04-9c88-e6033b72fe21,PR-00258,d5d19a53-f0eb-4480-a58c-2924460368da,HR,2024-11-07,Approved,Requisition for raw materials,2026-02-23 10:54:51.781788
723d44e0-89fb-4651-a15d-9a9957963e2a,PR-00259,3c669018-1bf6-405a-b165-f26eac71c967,Legal,2024-01-05,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.781838
38356fd4-a487-42c0-aa86-a61f7d048a82,PR-00260,dfe7b245-4429-4631-a091-df7c518f56b0,HR,2025-07-19,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.781849
f9875490-e9f3-4cdb-8f21-995c9d59680a,PR-00261,951a886e-c227-4138-8a05-2fef2f24c2d2,IT,2025-03-07,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.781914
27cfef6c-788b-4c42-805a-19c195dcc230,PR-00262,182d5d7c-f5ea-4353-a6be-af62cc5a9387,Procurement,2024-04-16,Approved,Requisition for IT equipment,2026-02-23 10:54:51.781949
de3df09b-736c-48a1-94ea-c3bb6ff56e33,PR-00263,deb008e5-6615-437a-9371-17b6ede878e1,Finance,2025-09-14,Approved,Requisition for office supplies,2026-02-23 10:54:51.781988
66673c31-a166-44c7-a3b8-ae53f7d6f673,PR-00264,0e26b1d2-8b1b-4bd8-a9de-dfbcc5d6c82a,Finance,2024-04-21,Approved,Requisition for safety gear,2026-02-23 10:54:51.782063
963bad81-3f0c-4c77-bdf0-ae0a53a898b5,PR-00265,41305b34-2ce5-4524-83d2-945750f27a0e,Legal,2024-04-21,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.782109
0742e850-41c3-4231-8477-bb79290a5178,PR-00266,a1b8d0bb-5c83-4a28-8749-631b96fca46c,Legal,2024-06-11,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.782160
7c224f3f-0c0d-43b8-b59a-af4ebbb76c80,PR-00267,f4675ba3-f087-4281-b69d-adbce3006b06,Finance,2024-01-23,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.782216
3b74147e-8389-450c-aaaa-8f9a5006a27a,PR-00268,a902f91d-bf50-40ef-b27f-52ea934011df,Procurement,2025-01-04,Pending,Requisition for safety gear,2026-02-23 10:54:51.782283
